ISO,quality,scenario,xi_qp
PRT,2.0,19,1
PRT,3.0,19,1
RUS,1.0,19,1
RUS,2.0,19,1
RUS,3.0,19,1
ESP,1.0,19,1
ESP,2.0,19,1
ESP,3.0,19,1
CHE,1.0,19,1
CHE,2.0,19,1
CHE,3.0,19,1
NLD,1.0,19,1
NLD,2.0,19,1
NLD,3.0,19,1
GBR,1.0,19,1
GBR,2.0,19,1
GBR,3.0,19,1
USA,1.0,19,1
USA,2.0,19,1
USA,3.0,19,1
CAN,1.0,19,1
CAN,2.0,19,1
CAN,3.0,19,1
CRI,1.0,19,1
CRI,2.0,19,1
CRI,3.0,19,1
DOM,1.0,19,0
DOM,2.0,19,1
DOM,3.0,19,1
SLV,1.0,19,1
SLV,2.0,19,1
SLV,3.0,19,1
GTM,1.0,19,1
GTM,2.0,19,1
GTM,3.0,19,1
HND,1.0,19,1
HND,2.0,19,1
HND,3.0,19,1
MEX,1.0,19,1
MEX,2.0,19,1
MEX,3.0,19,1
NIC,1.0,19,1
NIC,2.0,19,1
NIC,3.0,19,1
PAN,1.0,19,1
PAN,2.0,19,1
PAN,3.0,19,1
AUS,1.0,19,1
AUS,2.0,19,1
AUS,3.0,19,1
NZL,1.0,19,1
NZL,2.0,19,1
NZL,3.0,19,1
PNG,1.0,19,1
PNG,2.0,19,1
PNG,3.0,19,1
ARG,1.0,19,0
ARG,2.0,19,1
ARG,3.0,19,1
BOL,1.0,19,1
BOL,2.0,19,1
BOL,3.0,19,1
BRA,1.0,19,1
BRA,2.0,19,1
BRA,3.0,19,1
CHL,1.0,19,1
CHL,2.0,19,1
CHL,3.0,19,1
COL,1.0,19,1
COL,2.0,19,1
COL,3.0,19,1
ECU,1.0,19,1
ECU,2.0,19,1
ECU,3.0,19,1
PRY,1.0,19,1
PRY,2.0,19,1
PRY,3.0,19,1
PER,1.0,19,1
PER,2.0,19,1
PER,3.0,19,1
URY,1.0,19,1
URY,2.0,19,1
URY,3.0,19,1
DZA,1.0,20,1
DZA,2.0,20,1
DZA,3.0,20,1
AGO,1.0,20,1
AGO,2.0,20,1
AGO,3.0,20,1
EGY,1.0,20,1
EGY,2.0,20,1
EGY,3.0,20,1
GHA,1.0,20,1
GHA,2.0,20,1
GHA,3.0,20,1
KEN,1.0,20,1
KEN,2.0,20,1
KEN,3.0,20,1
MDG,1.0,20,1
MDG,2.0,20,1
MDG,3.0,20,1
MRT,1.0,20,1
MRT,2.0,20,1
MRT,3.0,20,1
MAR,1.0,20,1
MAR,2.0,20,1
MAR,3.0,20,1
NGA,1.0,20,1
NGA,2.0,20,1
NGA,3.0,20,1
ZAF,1.0,20,1
ZAF,2.0,20,1
ZAF,3.0,20,1
SDN,1.0,20,1
SDN,2.0,20,1
SDN,3.0,20,1
TUN,1.0,20,1
TUN,2.0,20,1
TUN,3.0,20,1
ZWE,1.0,20,1
ZWE,2.0,20,1
ZWE,3.0,20,1
CHN,1.0,20,1
CHN,2.0,20,1
CHN,3.0,20,1
IND,1.0,20,1
IND,2.0,20,1
IND,3.0,20,1
IDN,1.0,20,1
IDN,2.0,20,1
IDN,3.0,20,1
JPN,1.0,20,1
JPN,2.0,20,1
JPN,3.0,20,1
KOR,1.0,20,1
KOR,2.0,20,1
KOR,3.0,20,1
MYS,1.0,20,1
MYS,2.0,20,1
MYS,3.0,20,1
MMR,1.0,20,1
MMR,2.0,20,1
MMR,3.0,20,1
PAK,1.0,20,1
PAK,2.0,20,1
PAK,3.0,20,1
PHL,1.0,20,1
PHL,2.0,20,1
PHL,3.0,20,1
LKA,1.0,20,1
LKA,2.0,20,1
LKA,3.0,20,1
THA,1.0,20,1
THA,2.0,20,1
THA,3.0,20,1
VNM,1.0,20,1
VNM,2.0,20,1
VNM,3.0,20,1
AUT,1.0,20,1
AUT,2.0,20,1
AUT,3.0,20,1
BEL,1.0,20,1
BEL,2.0,20,1
BEL,3.0,20,1
FRA,1.0,20,1
FRA,2.0,20,1
FRA,3.0,20,1
DEU,1.0,20,1
DEU,2.0,20,1
DEU,3.0,20,1
GRC,1.0,20,0
GRC,2.0,20,1
GRC,3.0,20,1
IRL,1.0,20,1
IRL,2.0,20,1
IRL,3.0,20,1
ITA,1.0,20,1
ITA,2.0,20,1
ITA,3.0,20,1
PRT,1.0,20,1
PRT,2.0,20,1
PRT,3.0,20,1
RUS,1.0,20,1
RUS,2.0,20,1
RUS,3.0,20,1
ESP,1.0,20,1
ESP,2.0,20,1
ESP,3.0,20,1
CHE,1.0,20,1
CHE,2.0,20,1
CHE,3.0,20,1
NLD,1.0,20,1
NLD,2.0,20,1
NLD,3.0,20,1
GBR,1.0,20,1
GBR,2.0,20,1
GBR,3.0,20,1
USA,1.0,20,1
USA,2.0,20,1
USA,3.0,20,1
CAN,1.0,20,1
CAN,2.0,20,1
CAN,3.0,20,1
CRI,1.0,20,1
CRI,2.0,20,1
CRI,3.0,20,1
DOM,1.0,20,1
DOM,2.0,20,1
DOM,3.0,20,1
SLV,1.0,20,1
SLV,2.0,20,1
SLV,3.0,20,1
GTM,1.0,20,1
GTM,2.0,20,1
GTM,3.0,20,1
HND,1.0,20,1
HND,2.0,20,1
HND,3.0,20,1
MEX,1.0,20,1
MEX,2.0,20,1
MEX,3.0,20,1
NIC,1.0,20,1
NIC,2.0,20,1
NIC,3.0,20,1
PAN,1.0,20,1
PAN,2.0,20,1
PAN,3.0,20,1
AUS,1.0,20,1
AUS,2.0,20,1
AUS,3.0,20,1
NZL,1.0,20,1
NZL,2.0,20,1
NZL,3.0,20,1
PNG,1.0,20,1
PNG,2.0,20,1
PNG,3.0,20,1
ARG,1.0,20,1
ARG,2.0,20,1
ARG,3.0,20,1
BOL,1.0,20,1
BOL,2.0,20,1
BOL,3.0,20,1
BRA,1.0,20,1
BRA,2.0,20,1
BRA,3.0,20,1
CHL,1.0,20,1
CHL,2.0,20,1
CHL,3.0,20,1
COL,1.0,20,1
COL,2.0,20,1
COL,3.0,20,1
ECU,1.0,20,1
ECU,2.0,20,1
ECU,3.0,20,1
PRY,1.0,20,1
PRY,2.0,20,1
PRY,3.0,20,1
PER,1.0,20,1
PER,2.0,20,0
PER,3.0,20,1
URY,1.0,20,1
URY,2.0,20,1
URY,3.0,20,1
DZA,1.0,21,1
DZA,2.0,21,1
DZA,3.0,21,1
AGO,1.0,21,1
AGO,2.0,21,1
AGO,3.0,21,1
EGY,1.0,21,1
EGY,2.0,21,1
EGY,3.0,21,1
GHA,1.0,21,1
GHA,2.0,21,1
GHA,3.0,21,1
KEN,1.0,21,1
KEN,2.0,21,1
KEN,3.0,21,1
MDG,1.0,21,1
MDG,2.0,21,1
MDG,3.0,21,1
MRT,1.0,21,1
MRT,2.0,21,1
MRT,3.0,21,1
MAR,1.0,21,1
MAR,2.0,21,1
MAR,3.0,21,1
NGA,1.0,21,1
NGA,2.0,21,1
NGA,3.0,21,1
ZAF,1.0,21,1
ZAF,2.0,21,1
ZAF,3.0,21,1
SDN,1.0,21,1
SDN,2.0,21,1
SDN,3.0,21,1
TUN,1.0,21,1
TUN,2.0,21,1
TUN,3.0,21,1
ZWE,1.0,21,1
ZWE,2.0,21,1
ZWE,3.0,21,1
CHN,1.0,21,1
CHN,2.0,21,1
CHN,3.0,21,1
IND,1.0,21,1
IND,2.0,21,1
IND,3.0,21,1
IDN,1.0,21,1
IDN,2.0,21,1
IDN,3.0,21,1
JPN,1.0,21,1
JPN,2.0,21,1
JPN,3.0,21,1
KOR,1.0,21,1
KOR,2.0,21,1
KOR,3.0,21,1
MYS,1.0,21,1
MYS,2.0,21,1
MYS,3.0,21,1
MMR,1.0,21,1
MMR,2.0,21,1
MMR,3.0,21,1
PAK,1.0,21,1
PAK,2.0,21,0
PAK,3.0,21,1
PHL,1.0,21,1
PHL,2.0,21,1
PHL,3.0,21,1
LKA,1.0,21,1
LKA,2.0,21,1
LKA,3.0,21,1
THA,1.0,21,1
THA,2.0,21,1
THA,3.0,21,1
VNM,1.0,21,1
VNM,2.0,21,1
VNM,3.0,21,1
AUT,1.0,21,1
AUT,2.0,21,0
AUT,3.0,21,1
BEL,1.0,21,1
BEL,2.0,21,1
BEL,3.0,21,1
FRA,1.0,21,1
FRA,2.0,21,1
FRA,3.0,21,1
DEU,1.0,21,1
DEU,2.0,21,1
DEU,3.0,21,1
GRC,1.0,21,1
GRC,2.0,21,1
GRC,3.0,21,1
IRL,1.0,21,1
IRL,2.0,21,1
IRL,3.0,21,1
ITA,1.0,21,1
ITA,2.0,21,1
ITA,3.0,21,1
PRT,1.0,21,1
PRT,2.0,21,1
PRT,3.0,21,1
RUS,1.0,21,1
RUS,2.0,21,1
RUS,3.0,21,1
ESP,1.0,21,1
ESP,2.0,21,1
ESP,3.0,21,1
CHE,1.0,21,1
CHE,2.0,21,1
CHE,3.0,21,1
NLD,1.0,21,1
NLD,2.0,21,1
NLD,3.0,21,1
GBR,1.0,21,1
GBR,2.0,21,1
GBR,3.0,21,1
USA,1.0,21,1
USA,2.0,21,1
USA,3.0,21,1
CAN,1.0,21,1
CAN,2.0,21,1
CAN,3.0,21,1
CRI,1.0,21,1
CRI,2.0,21,1
CRI,3.0,21,1
DOM,1.0,21,1
DOM,2.0,21,1
DOM,3.0,21,1
SLV,1.0,21,1
SLV,2.0,21,1
SLV,3.0,21,1
GTM,1.0,21,0
GTM,2.0,21,1
GTM,3.0,21,1
HND,1.0,21,1
HND,2.0,21,1
HND,3.0,21,1
MEX,1.0,21,1
MEX,2.0,21,1
MEX,3.0,21,1
NIC,1.0,21,1
NIC,2.0,21,1
NIC,3.0,21,1
PAN,1.0,21,1
PAN,2.0,21,1
PAN,3.0,21,1
AUS,1.0,21,1
AUS,2.0,21,1
AUS,3.0,21,1
NZL,1.0,21,1
NZL,2.0,21,1
NZL,3.0,21,1
PNG,1.0,21,1
PNG,2.0,21,1
PNG,3.0,21,1
ARG,1.0,21,1
ARG,2.0,21,1
ARG,3.0,21,1
BOL,1.0,21,1
BOL,2.0,21,1
BOL,3.0,21,1
BRA,1.0,21,1
BRA,2.0,21,1
BRA,3.0,21,1
CHL,1.0,21,1
CHL,2.0,21,1
CHL,3.0,21,1
COL,1.0,21,1
COL,2.0,21,1
COL,3.0,21,1
ECU,1.0,21,1
ECU,2.0,21,1
ECU,3.0,21,1
PRY,1.0,21,1
PRY,2.0,21,1
PRY,3.0,21,1
PER,1.0,21,1
PER,2.0,21,1
PER,3.0,21,1
URY,1.0,21,1
URY,2.0,21,1
URY,3.0,21,1
DZA,1.0,22,1
DZA,2.0,22,1
DZA,3.0,22,1
AGO,1.0,22,1
AGO,2.0,22,1
AGO,3.0,22,1
EGY,1.0,22,1
EGY,2.0,22,1
EGY,3.0,22,1
GHA,1.0,22,1
GHA,2.0,22,1
GHA,3.0,22,1
KEN,1.0,22,1
KEN,2.0,22,1
KEN,3.0,22,1
MDG,1.0,22,1
MDG,2.0,22,1
MDG,3.0,22,1
MRT,1.0,22,1
MRT,2.0,22,1
MRT,3.0,22,1
MAR,1.0,22,1
MAR,2.0,22,1
MAR,3.0,22,1
NGA,1.0,22,1
NGA,2.0,22,1
NGA,3.0,22,1
ZAF,1.0,22,0
ZAF,2.0,22,1
ZAF,3.0,22,1
SDN,1.0,22,1
SDN,2.0,22,1
SDN,3.0,22,1
TUN,1.0,22,1
TUN,2.0,22,1
TUN,3.0,22,1
ZWE,1.0,22,1
ZWE,2.0,22,1
ZWE,3.0,22,1
CHN,1.0,22,1
CHN,2.0,22,1
CHN,3.0,22,1
IND,1.0,22,1
IND,2.0,22,1
IND,3.0,22,1
IDN,1.0,22,1
IDN,2.0,22,1
IDN,3.0,22,1
JPN,1.0,22,1
JPN,2.0,22,1
JPN,3.0,22,1
KOR,1.0,22,1
KOR,2.0,22,1
KOR,3.0,22,1
MYS,1.0,22,1
MYS,2.0,22,1
MYS,3.0,22,1
MMR,1.0,22,1
MMR,2.0,22,1
MMR,3.0,22,1
PAK,1.0,22,1
PAK,2.0,22,1
PAK,3.0,22,1
PHL,1.0,22,1
PHL,2.0,22,1
PHL,3.0,22,1
LKA,1.0,22,1
LKA,2.0,22,1
LKA,3.0,22,1
THA,1.0,22,1
THA,2.0,22,1
THA,3.0,22,1
VNM,1.0,22,1
VNM,2.0,22,1
VNM,3.0,22,1
AUT,1.0,22,1
AUT,2.0,22,1
AUT,3.0,22,1
BEL,1.0,22,1
BEL,2.0,22,1
BEL,3.0,22,1
FRA,1.0,22,1
FRA,2.0,22,1
FRA,3.0,22,1
DEU,1.0,22,1
DEU,2.0,22,1
DEU,3.0,22,1
GRC,1.0,22,1
GRC,2.0,22,1
GRC,3.0,22,1
IRL,1.0,22,1
IRL,2.0,22,1
IRL,3.0,22,1
ITA,1.0,22,1
ITA,2.0,22,1
ITA,3.0,22,1
PRT,1.0,22,1
PRT,2.0,22,1
PRT,3.0,22,1
RUS,1.0,22,1
RUS,2.0,22,1
RUS,3.0,22,1
ESP,1.0,22,1
ESP,2.0,22,1
ESP,3.0,22,1
CHE,1.0,22,1
CHE,2.0,22,1
CHE,3.0,22,1
NLD,1.0,22,1
NLD,2.0,22,1
NLD,3.0,22,1
GBR,1.0,22,1
GBR,2.0,22,1
GBR,3.0,22,1
USA,1.0,22,1
USA,2.0,22,1
USA,3.0,22,1
CAN,1.0,22,1
CAN,2.0,22,1
CAN,3.0,22,1
CRI,1.0,22,1
CRI,2.0,22,1
CRI,3.0,22,1
DOM,1.0,22,1
DOM,2.0,22,1
DOM,3.0,22,1
SLV,1.0,22,1
SLV,2.0,22,1
SLV,3.0,22,1
GTM,1.0,22,1
GTM,2.0,22,1
GTM,3.0,22,1
HND,1.0,22,1
HND,2.0,22,1
HND,3.0,22,1
MEX,1.0,22,1
MEX,2.0,22,1
MEX,3.0,22,1
NIC,1.0,22,1
NIC,2.0,22,1
NIC,3.0,22,1
PAN,1.0,22,1
PAN,2.0,22,1
PAN,3.0,22,1
AUS,1.0,22,1
AUS,2.0,22,1
AUS,3.0,22,1
NZL,1.0,22,1
NZL,2.0,22,1
NZL,3.0,22,1
PNG,1.0,22,1
PNG,2.0,22,1
PNG,3.0,22,1
ARG,1.0,22,1
ARG,2.0,22,1
ARG,3.0,22,1
BOL,1.0,22,0
BOL,2.0,22,1
BOL,3.0,22,1
BRA,1.0,22,1
BRA,2.0,22,1
BRA,3.0,22,1
CHL,1.0,22,1
CHL,2.0,22,1
CHL,3.0,22,1
COL,1.0,22,1
COL,2.0,22,1
COL,3.0,22,1
ECU,1.0,22,1
ECU,2.0,22,1
ECU,3.0,22,1
PRY,1.0,22,1
PRY,2.0,22,1
PRY,3.0,22,1
PER,1.0,22,1
PER,2.0,22,0
PER,3.0,22,1
URY,1.0,22,1
URY,2.0,22,1
URY,3.0,22,1
DZA,1.0,23,1
DZA,2.0,23,1
DZA,3.0,23,1
AGO,1.0,23,1
AGO,2.0,23,1
AGO,3.0,23,1
EGY,1.0,23,1
EGY,2.0,23,1
EGY,3.0,23,1
GHA,1.0,23,0
GHA,2.0,23,1
GHA,3.0,23,1
KEN,1.0,23,1
KEN,2.0,23,1
KEN,3.0,23,1
MDG,1.0,23,1
MDG,2.0,23,1
MDG,3.0,23,1
MRT,1.0,23,1
MRT,2.0,23,1
MRT,3.0,23,1
MAR,1.0,23,1
MAR,2.0,23,1
MAR,3.0,23,1
NGA,1.0,23,1
NGA,2.0,23,1
NGA,3.0,23,1
ZAF,1.0,23,0
ZAF,2.0,23,1
ZAF,3.0,23,1
SDN,1.0,23,1
SDN,2.0,23,1
SDN,3.0,23,1
TUN,1.0,23,1
TUN,2.0,23,1
TUN,3.0,23,1
ZWE,1.0,23,1
ZWE,2.0,23,1
ZWE,3.0,23,1
CHN,1.0,23,1
CHN,2.0,23,1
CHN,3.0,23,1
IND,1.0,23,1
IND,2.0,23,1
IND,3.0,23,1
IDN,1.0,23,1
IDN,2.0,23,1
IDN,3.0,23,1
JPN,1.0,23,1
JPN,2.0,23,1
JPN,3.0,23,1
KOR,1.0,23,1
KOR,2.0,23,1
KOR,3.0,23,1
MYS,1.0,23,1
MYS,2.0,23,1
MYS,3.0,23,1
MMR,1.0,23,1
MMR,2.0,23,1
MMR,3.0,23,1
PAK,1.0,23,1
PAK,2.0,23,1
PAK,3.0,23,1
PHL,1.0,23,1
PHL,2.0,23,1
PHL,3.0,23,1
LKA,1.0,23,1
LKA,2.0,23,1
LKA,3.0,23,1
THA,1.0,23,1
THA,2.0,23,1
THA,3.0,23,1
VNM,1.0,23,1
VNM,2.0,23,1
VNM,3.0,23,1
AUT,1.0,23,1
AUT,2.0,23,1
AUT,3.0,23,1
BEL,1.0,23,1
BEL,2.0,23,1
BEL,3.0,23,1
FRA,1.0,23,1
FRA,2.0,23,1
FRA,3.0,23,1
DEU,1.0,23,1
DEU,2.0,23,1
DEU,3.0,23,1
GRC,1.0,23,1
GRC,2.0,23,1
GRC,3.0,23,1
IRL,1.0,23,1
IRL,2.0,23,0
IRL,3.0,23,1
ITA,1.0,23,1
ITA,2.0,23,1
ITA,3.0,23,1
PRT,1.0,23,1
PRT,2.0,23,1
PRT,3.0,23,1
RUS,1.0,23,1
RUS,2.0,23,1
RUS,3.0,23,1
ESP,1.0,23,1
ESP,2.0,23,1
ESP,3.0,23,1
CHE,1.0,23,1
CHE,2.0,23,1
CHE,3.0,23,1
NLD,1.0,23,1
NLD,2.0,23,1
NLD,3.0,23,1
GBR,1.0,23,0
GBR,2.0,23,1
GBR,3.0,23,1
USA,1.0,23,1
USA,2.0,23,1
USA,3.0,23,1
CAN,1.0,23,0
CAN,2.0,23,1
CAN,3.0,23,1
CRI,1.0,23,1
CRI,2.0,23,1
CRI,3.0,23,1
DOM,1.0,23,1
DOM,2.0,23,1
DOM,3.0,23,1
SLV,1.0,23,0
SLV,2.0,23,1
SLV,3.0,23,1
GTM,1.0,23,1
GTM,2.0,23,1
GTM,3.0,23,1
HND,1.0,23,1
HND,2.0,23,1
HND,3.0,23,1
MEX,1.0,23,1
MEX,2.0,23,1
MEX,3.0,23,1
NIC,1.0,23,1
NIC,2.0,23,1
NIC,3.0,23,1
PAN,1.0,23,1
PAN,2.0,23,1
PAN,3.0,23,1
AUS,1.0,23,1
AUS,2.0,23,1
AUS,3.0,23,1
NZL,1.0,23,1
NZL,2.0,23,1
NZL,3.0,23,1
PNG,1.0,23,1
PNG,2.0,23,1
PNG,3.0,23,1
ARG,1.0,23,1
ARG,2.0,23,1
ARG,3.0,23,1
BOL,1.0,23,1
BOL,2.0,23,1
BOL,3.0,23,1
BRA,1.0,23,1
BRA,2.0,23,0
BRA,3.0,23,1
CHL,1.0,23,1
CHL,2.0,23,1
CHL,3.0,23,1
COL,1.0,23,1
COL,2.0,23,1
COL,3.0,23,1
ECU,1.0,23,1
ECU,2.0,23,1
ECU,3.0,23,1
PRY,1.0,23,1
PRY,2.0,23,1
PRY,3.0,23,1
PER,1.0,23,1
PER,2.0,23,1
PER,3.0,23,1
URY,1.0,23,1
URY,2.0,23,1
URY,3.0,23,1
DZA,1.0,24,1
DZA,2.0,24,1
DZA,3.0,24,1
AGO,1.0,24,1
AGO,2.0,24,1
AGO,3.0,24,1
EGY,1.0,24,1
EGY,2.0,24,1
EGY,3.0,24,1
GHA,1.0,24,1
GHA,2.0,24,1
GHA,3.0,24,1
KEN,1.0,24,1
KEN,2.0,24,1
KEN,3.0,24,1
MDG,1.0,24,1
MDG,2.0,24,1
MDG,3.0,24,1
MRT,1.0,24,1
MRT,2.0,24,1
MRT,3.0,24,1
MAR,1.0,24,1
MAR,2.0,24,1
MAR,3.0,24,1
NGA,1.0,24,1
NGA,2.0,24,1
NGA,3.0,24,1
ZAF,1.0,24,1
ZAF,2.0,24,1
ZAF,3.0,24,1
SDN,1.0,24,1
SDN,2.0,24,1
SDN,3.0,24,1
TUN,1.0,24,1
TUN,2.0,24,1
TUN,3.0,24,1
ZWE,1.0,24,1
ZWE,2.0,24,1
ZWE,3.0,24,1
CHN,1.0,24,1
CHN,2.0,24,1
CHN,3.0,24,1
IND,1.0,24,1
IND,2.0,24,1
IND,3.0,24,1
IDN,1.0,24,1
IDN,2.0,24,1
IDN,3.0,24,1
JPN,1.0,24,1
JPN,2.0,24,0
JPN,3.0,24,1
KOR,1.0,24,1
KOR,2.0,24,1
KOR,3.0,24,1
MYS,1.0,24,1
MYS,2.0,24,1
MYS,3.0,24,1
MMR,1.0,24,1
MMR,2.0,24,1
MMR,3.0,24,1
PAK,1.0,24,1
PAK,2.0,24,1
PAK,3.0,24,1
PHL,1.0,24,1
PHL,2.0,24,1
PHL,3.0,24,1
LKA,1.0,24,0
LKA,2.0,24,1
LKA,3.0,24,1
THA,1.0,24,1
THA,2.0,24,1
THA,3.0,24,1
VNM,1.0,24,1
VNM,2.0,24,1
VNM,3.0,24,1
AUT,1.0,24,1
AUT,2.0,24,1
AUT,3.0,24,1
BEL,1.0,24,1
BEL,2.0,24,1
BEL,3.0,24,1
FRA,1.0,24,1
FRA,2.0,24,1
FRA,3.0,24,1
DEU,1.0,24,1
DEU,2.0,24,1
DEU,3.0,24,1
GRC,1.0,24,1
GRC,2.0,24,1
GRC,3.0,24,1
IRL,1.0,24,1
IRL,2.0,24,1
IRL,3.0,24,1
ITA,1.0,24,1
ITA,2.0,24,1
ITA,3.0,24,1
PRT,1.0,24,1
PRT,2.0,24,1
PRT,3.0,24,1
RUS,1.0,24,1
RUS,2.0,24,1
RUS,3.0,24,1
ESP,1.0,24,1
ESP,2.0,24,1
ESP,3.0,24,1
CHE,1.0,24,1
CHE,2.0,24,1
CHE,3.0,24,1
NLD,1.0,24,1
NLD,2.0,24,1
NLD,3.0,24,1
GBR,1.0,24,1
GBR,2.0,24,1
GBR,3.0,24,1
USA,1.0,24,1
USA,2.0,24,1
USA,3.0,24,1
CAN,1.0,24,1
CAN,2.0,24,1
CAN,3.0,24,1
CRI,1.0,24,1
CRI,2.0,24,1
CRI,3.0,24,1
DOM,1.0,24,1
DOM,2.0,24,1
DOM,3.0,24,1
SLV,1.0,24,1
SLV,2.0,24,1
SLV,3.0,24,1
GTM,1.0,24,1
GTM,2.0,24,1
GTM,3.0,24,1
HND,1.0,24,1
HND,2.0,24,1
HND,3.0,24,1
MEX,1.0,24,1
MEX,2.0,24,1
MEX,3.0,24,1
NIC,1.0,24,0
NIC,2.0,24,1
NIC,3.0,24,1
PAN,1.0,24,1
PAN,2.0,24,1
PAN,3.0,24,1
AUS,1.0,24,1
AUS,2.0,24,1
AUS,3.0,24,1
NZL,1.0,24,1
NZL,2.0,24,0
NZL,3.0,24,1
PNG,1.0,24,1
PNG,2.0,24,1
PNG,3.0,24,1
ARG,1.0,24,1
ARG,2.0,24,1
ARG,3.0,24,1
BOL,1.0,24,1
BOL,2.0,24,1
BOL,3.0,24,1
BRA,1.0,24,1
BRA,2.0,24,1
BRA,3.0,24,1
CHL,1.0,24,0
CHL,2.0,24,1
CHL,3.0,24,1
COL,1.0,24,1
COL,2.0,24,1
COL,3.0,24,1
ECU,1.0,24,1
ECU,2.0,24,1
ECU,3.0,24,1
PRY,1.0,24,1
PRY,2.0,24,1
PRY,3.0,24,1
PER,1.0,24,1
PER,2.0,24,1
PER,3.0,24,0
URY,1.0,24,1
URY,2.0,24,1
URY,3.0,24,1
DZA,1.0,25,0
DZA,2.0,25,1
DZA,3.0,25,1
AGO,1.0,25,1
AGO,2.0,25,1
AGO,3.0,25,1
EGY,1.0,25,1
EGY,2.0,25,1
EGY,3.0,25,1
GHA,1.0,25,1
GHA,2.0,25,1
GHA,3.0,25,1
KEN,1.0,25,1
KEN,2.0,25,1
KEN,3.0,25,1
MDG,1.0,25,1
MDG,2.0,25,1
MDG,3.0,25,1
MRT,1.0,25,1
MRT,2.0,25,1
MRT,3.0,25,1
MAR,1.0,25,1
MAR,2.0,25,1
MAR,3.0,25,1
NGA,1.0,25,1
NGA,2.0,25,1
NGA,3.0,25,1
ZAF,1.0,25,1
ZAF,2.0,25,1
ZAF,3.0,25,1
SDN,1.0,25,1
SDN,2.0,25,1
SDN,3.0,25,1
TUN,1.0,25,1
TUN,2.0,25,0
TUN,3.0,25,1
ZWE,1.0,25,1
ZWE,2.0,25,1
ZWE,3.0,25,1
CHN,1.0,25,1
CHN,2.0,25,1
CHN,3.0,25,1
IND,1.0,25,0
IND,2.0,25,1
IND,3.0,25,1
IDN,1.0,25,0
IDN,2.0,25,1
IDN,3.0,25,1
JPN,1.0,25,1
JPN,2.0,25,1
JPN,3.0,25,1
KOR,1.0,25,1
KOR,2.0,25,1
KOR,3.0,25,1
MYS,1.0,25,1
MYS,2.0,25,1
MYS,3.0,25,1
MMR,1.0,25,0
MMR,2.0,25,1
MMR,3.0,25,1
PAK,1.0,25,1
PAK,2.0,25,1
PAK,3.0,25,1
PHL,1.0,25,1
PHL,2.0,25,1
PHL,3.0,25,1
LKA,1.0,25,1
LKA,2.0,25,1
LKA,3.0,25,1
THA,1.0,25,1
THA,2.0,25,1
THA,3.0,25,1
VNM,1.0,25,1
VNM,2.0,25,1
VNM,3.0,25,1
AUT,1.0,25,1
AUT,2.0,25,1
AUT,3.0,25,1
BEL,1.0,25,1
BEL,2.0,25,1
BEL,3.0,25,1
FRA,1.0,25,1
FRA,2.0,25,1
FRA,3.0,25,1
DEU,1.0,25,1
DEU,2.0,25,1
DEU,3.0,25,1
GRC,1.0,25,1
GRC,2.0,25,1
GRC,3.0,25,1
IRL,1.0,25,1
IRL,2.0,25,1
IRL,3.0,25,1
ITA,1.0,25,1
ITA,2.0,25,1
ITA,3.0,25,1
PRT,1.0,25,0
PRT,2.0,25,1
PRT,3.0,25,1
RUS,1.0,25,1
RUS,2.0,25,1
RUS,3.0,25,1
ESP,1.0,25,1
ESP,2.0,25,1
ESP,3.0,25,1
CHE,1.0,25,1
CHE,2.0,25,1
CHE,3.0,25,1
NLD,1.0,25,1
NLD,2.0,25,1
NLD,3.0,25,1
GBR,1.0,25,1
GBR,2.0,25,1
GBR,3.0,25,0
USA,1.0,25,1
USA,2.0,25,1
USA,3.0,25,1
CAN,1.0,25,1
CAN,2.0,25,1
CAN,3.0,25,1
CRI,1.0,25,1
CRI,2.0,25,1
CRI,3.0,25,1
DOM,1.0,25,1
DOM,2.0,25,1
DOM,3.0,25,1
SLV,1.0,25,1
SLV,2.0,25,1
SLV,3.0,25,1
GTM,1.0,25,1
GTM,2.0,25,1
GTM,3.0,25,1
HND,1.0,25,1
HND,2.0,25,1
HND,3.0,25,1
MEX,1.0,25,1
MEX,2.0,25,1
MEX,3.0,25,1
NIC,1.0,25,1
NIC,2.0,25,1
NIC,3.0,25,1
PAN,1.0,25,1
PAN,2.0,25,1
PAN,3.0,25,1
AUS,1.0,25,1
AUS,2.0,25,1
AUS,3.0,25,1
NZL,1.0,25,1
NZL,2.0,25,1
NZL,3.0,25,1
PNG,1.0,25,1
PNG,2.0,25,1
PNG,3.0,25,1
ARG,1.0,25,0
ARG,2.0,25,1
ARG,3.0,25,1
BOL,1.0,25,1
BOL,2.0,25,1
BOL,3.0,25,1
BRA,1.0,25,1
BRA,2.0,25,1
BRA,3.0,25,1
CHL,1.0,25,1
CHL,2.0,25,1
CHL,3.0,25,1
COL,1.0,25,1
COL,2.0,25,1
COL,3.0,25,1
ECU,1.0,25,1
ECU,2.0,25,1
ECU,3.0,25,1
PRY,1.0,25,1
PRY,2.0,25,1
PRY,3.0,25,1
PER,1.0,25,1
PER,2.0,25,1
PER,3.0,25,1
URY,1.0,25,1
URY,2.0,25,1
URY,3.0,25,1
DZA,1.0,26,1
DZA,2.0,26,1
DZA,3.0,26,1
AGO,1.0,26,1
AGO,2.0,26,1
AGO,3.0,26,1
EGY,1.0,26,1
EGY,2.0,26,1
EGY,3.0,26,1
GHA,1.0,26,1
GHA,2.0,26,1
